brand,type,name,time,address,service,city,record_date
Carrefour,Supermarket,中壢永福店,non-24h,桃園市中壢區永福路982、986號,nan,桃園市,2022-02-24
Carrefour,Supermarket,中壢環北店,non-24h,桃園市中壢區環北路392號,nan,桃園市,2022-02-24
Carrefour,Supermarket,五股成泰二店,non-24h,新北市五股區成泰路一段6號,nan,新北市,2022-02-24
Carrefour,Supermarket,五股成泰店,24h,新北市五股區成泰路一段235號之4,nan,新北市,2022-02-24
Carrefour,Supermarket,五股西雲店,non-24h,新北市五股區西雲路169-1號、171號、171-1號,nan,新北市,2022-02-24
Carrefour,Supermarket,五股明德店,non-24h,新北市五股區明德路12巷5號,nan,新北市,2022-02-24
Carrefour,Supermarket,內湖民權東店,non-24h,臺北市內湖區民權東路六段296巷42-3號地下樓,nan,臺北市,2022-02-24
Carrefour,Supermarket,內湖成功二店,24h,臺北市內湖區成功路二段320巷19號,nan,臺北市,2022-02-24
Carrefour,Supermarket,內湖康樂店,non-24h,臺北市內湖區康樂街150號,nan,臺北市,2022-02-24
Carrefour,Supermarket,文山木新店,24h,臺北市文山區木新路二段158-1號,nan,臺北市,2022-02-24
Carrefour,Supermarket,文山景隆店,non-24h,臺北市文山區景隆街36巷2號,nan,臺北市,2022-02-24
Carrefour,Supermarket,文山萬慶店,24h,臺北市文山區萬慶街27號,nan,臺北市,2022-02-24
Carrefour,Supermarket,北投公館店,non-24h,臺北市北投區公館路198號,nan,臺北市,2022-02-24
Carrefour,Supermarket,北投光明店,24h,臺北市北投區光明路220號1F,nan,臺北市,2022-02-24
Carrefour,Supermarket,北投致遠一店,24h,臺北市北投區致遠一路二段19號、21號、23號,nan,臺北市,2022-02-24
Carrefour,Supermarket,台中建成店,24h,臺中市南區建成路1025-1031號,nan,臺中市,2022-02-24
Carrefour,Supermarket,台北八德店,24h,臺北市松山區八德路四段83號,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北大理店,24h,臺北市萬華區大理街114號1樓,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北中坡南店,24h,臺北市南港區中坡南路3號,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北仁愛二店,non-24h,臺北市大安區仁愛路四段388號B1,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北仁愛店,non-24h,"臺北市大安區仁愛路四段50-99,50-100號B1",nan,臺北市,2022-02-24
Carrefour,Supermarket,台北太原店,non-24h,臺北市大同區太原路155、157號,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北木柵店,24h,臺北市文山區木柵路四段153號,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北北安店,24h,臺北市中山區北安路595巷11-13號,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北四維店,24h,臺北市大安區四維路198巷35號,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北光復店,non-24h,臺北市松山區光復北路198號,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北同安店,24h,臺北市中正區同安街71號,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北西藏店,24h,臺北市萬華區西藏路125巷13-15號,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北延吉店,non-24h,臺北市大安區延吉街250號B1,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北延壽店,non-24h,臺北市松山區延壽街91號、93號,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北忠孝東二店,24h,臺北市大安區忠孝東路三段218號B1,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北忠孝東店,24h,臺北市大安區忠孝東路四段71號B1,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北松仁店,24h,臺北市信義區松仁路271號B1,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北松德店,non-24h,臺北市信義區松德路99號B1,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北林森北店,24h,臺北市中山區林森北路413號B1,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北長安東店,non-24h,臺北市中山區長安東路二段63、63-1、63-2號,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北長沙店,24h,臺北市萬華區長沙街二段93號B1,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北信義店,24h,臺北市大安區信義路四段296號B1,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北重慶北店,non-24h,臺北市大同區重慶北路一段73號B1,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北師大店,24h,臺北市大安區師大路129號1樓,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北酒泉店,24h,臺北市大同區酒泉街105號,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北新生南店,non-24h,臺北市大安區新生南路三段2號B1,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北萬大店,non-24h,臺北市萬華區萬大路486巷48號1樓,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北農安二店,24h,臺北市中山區農安街26號、26-1號,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北農安店,non-24h,臺北市中山區農安街257、259號,nan,臺北市,2022-02-24
Carrefour,Supermarket,台北羅斯福店,non-24h,臺北市大安區羅斯福路三段285號B1,nan,臺北市,2022-02-24
Carrefour,Supermarket,平鎮上海店,non-24h,"桃園市平鎮區上海路205號, 南安路130號及132號",nan,桃園市,2022-02-24
Carrefour,Supermarket,平鎮文化店,non-24h,桃園市平鎮區文化街102號,nan,桃園市,2022-02-24
Carrefour,Supermarket,平鎮廣明店,non-24h,桃園市平鎮區廣明路1號,nan,桃園市,2022-02-24
Carrefour,Supermarket,永和中正店,non-24h,新北市永和區中正路704號,nan,新北市,2022-02-24
Carrefour,Supermarket,永和仁愛店,24h,新北市永和區仁愛路152號B1,nan,新北市,2022-02-24
Carrefour,Supermarket,永和竹林店,24h,新北市永和區竹林路60號,nan,新北市,2022-02-24
Carrefour,Supermarket,汐止大同店,24h,新北市汐止區大同路二段285號B1,nan,新北市,2022-02-24
Carrefour,Supermarket,汐止明峰店,24h,新北市汐止區明峰街117號B1,nan,新北市,2022-02-24
Carrefour,Supermarket,汐止建成店,24h,新北市汐止區建成路39號,nan,新北市,2022-02-24
Carrefour,Supermarket,汐止福德一店,24h,新北市汐止區福德一路256號,nan,新北市,2022-02-24
Carrefour,Supermarket,汐止樟樹一店,non-24h,新北市汐止區樟樹一路176號1樓及174號地下室,nan,新北市,2022-02-24
Carrefour,Supermarket,竹北中正東店,24h,新竹縣竹北市中正東路71號,nan,新竹縣,2022-02-24
PX Mart,Supermarket,泰山全興,08:00-22:00,新北市泰山區全興路101號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場42格",新北市,2022-02-24
PX Mart,Supermarket,中和新生,08:00-23:00,新北市中和區新生街255號,"農家直採,生鮮蔬果,全聯阪急麵包,COFFEE,停車場29格",新北市,2022-02-24
PX Mart,Supermarket,員林,07:30-22:30,彰化縣員林市三民東街359號1樓,"農家直採,生鮮蔬果,全聯阪急麵包,COFFEE,停車場96格",彰化縣,2022-02-24
PX Mart,Supermarket,沙鹿中山,08:00-23:00,臺中市沙鹿區中山路434號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場10格",臺中市,2022-02-24
PX Mart,Supermarket,台中市政,08:30-23:00,臺中市西屯區文心路2段501號,"農家直採,生鮮蔬果,全聯阪急麵包,COFFEE,停車場71格",臺中市,2022-02-24
PX Mart,Supermarket,大直敬業,08:00-19:00,臺北市中山區敬業四路33號B1,"生鮮蔬果,全聯阪急麵包,COFFEE",臺北市,2022-02-24
PX Mart,Supermarket,中正華山,08:00-23:00,臺北市中正區忠孝東路1段86號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場格",臺北市,2022-02-24
PX Mart,Supermarket,天母天玉,08:00-23:00,臺北市士林區天母西路3號B1,"農家直採,生鮮蔬果,全聯阪急麵包,COFFEE,停車場433格",臺北市,2022-02-24
PX Mart,Supermarket,新營金華,07:30-22:30,臺南市新營區隋唐街197號,"農家直採,生鮮蔬果,全聯阪急麵包,COFFEE,停車場38格",臺南市,2022-02-24
PX Mart,Supermarket,基隆精一,08:00-23:00,基隆市仁愛區精一路15號1樓,"生鮮蔬果,全聯阪急麵包,COFFEE",基隆市,2022-02-24
PX Mart,Supermarket,基隆暖暖,08:00-23:00,基隆市暖暖區暖暖街246巷166號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",基隆市,2022-02-24
PX Mart,Supermarket,基隆義二,08:00-23:00,基隆市中正區信四路11號,"生鮮蔬果,全聯阪急麵包",基隆市,2022-02-24
PX Mart,Supermarket,基隆中正,08:00-23:00,基隆市中正區中正路389號,"生鮮蔬果,全聯阪急麵包,COFFEE",基隆市,2022-02-24
PX Mart,Supermarket,基隆新豐,08:00-23:00,基隆市中正區新豐街262號,"生鮮蔬果,全聯阪急麵包,COFFEE",基隆市,2022-02-24
PX Mart,Supermarket,七堵,07:30-22:30,基隆市七堵區南興路106號,,基隆市,2022-02-24
PX Mart,Supermarket,基隆信義,08:00-23:00,基隆市信義區義六路5號,"生鮮蔬果,全聯阪急麵包,COFFEE",基隆市,2022-02-24
PX Mart,Supermarket,基隆光華,08:00-23:00,基隆市仁愛區成功一路133巷1號,"生鮮蔬果,全聯阪急麵包,COFFEE",基隆市,2022-02-24
PX Mart,Supermarket,基隆大武崙,08:00-23:00,基隆市安樂區基金一路135巷21弄2號之1,"生鮮蔬果,全聯阪急麵包,COFFEE",基隆市,2022-02-24
PX Mart,Supermarket,基隆百福,08:30-22:30,基隆市七堵區百六街116號,生鮮蔬果,基隆市,2022-02-24
PX Mart,Supermarket,基隆武隆,08:00-23:00,基隆市安樂區武隆街65號,"生鮮蔬果,全聯阪急麵包,停車場",基隆市,2022-02-24
PX Mart,Supermarket,基隆源遠,08:00-23:00,基隆市暖暖區源遠路341-1號B1,"生鮮蔬果,全聯阪急麵包,COFFEE",基隆市,2022-02-24
PX Mart,Supermarket,基隆樂利,08:00-23:00,基隆市安樂區樂利三街146號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",基隆市,2022-02-24
PX Mart,Supermarket,基隆百三,08:00-23:00,基隆市七堵區百三街107號,"生鮮蔬果,全聯阪急麵包,COFFEE",基隆市,2022-02-24
PX Mart,Supermarket,基隆海大,08:00-23:00,基隆市中正區中正路611號1-2樓及B1,"生鮮蔬果,全聯阪急麵包,COFFEE",基隆市,2022-02-24
PX Mart,Supermarket,基隆孝東,08:00-23:00,基隆市信義區孝東路92號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",基隆市,2022-02-24
PX Mart,Supermarket,基隆復興,08:00-23:00,基隆市中山區復興路259巷9號1樓,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",基隆市,2022-02-24
PX Mart,Supermarket,基隆麥金,08:00-23:00,基隆市安樂區麥金路201號B1之2、之3、之5,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",基隆市,2022-02-24
PX Mart,Supermarket,基隆西定,07:30-22:30,基隆市中山區西定路230號,"生鮮蔬果,全聯阪急麵包,COFFEE",基隆市,2022-02-24
PX Mart,Supermarket,信義黎忠,08:00-23:00,臺北市信義區和平東路3段391巷16號,"生鮮蔬果,全聯阪急麵包,停車場",臺北市,2022-02-24
PX Mart,Supermarket,北投致遠,08:00-23:00,臺北市北投區致遠二路113巷13-1號,"生鮮蔬果,全聯阪急麵包,COFFEE",臺北市,2022-02-24
PX Mart,Supermarket,文山保儀,07:00-22:00,臺北市文山區保儀路12號,"生鮮蔬果,全聯阪急麵包,COFFEE",臺北市,2022-02-24
PX Mart,Supermarket,內湖康樂,08:00-23:00,臺北市內湖區康樂街116號B1,"農家直採,生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺北市,2022-02-24
PX Mart,Supermarket,大直實踐,08:00-23:00,臺北市中山區北安路655號B1,"生鮮蔬果,全聯阪急麵包",臺北市,2022-02-24
PX Mart,Supermarket,松山吉祥,08:00-23:00,臺北市松山區光復北路11巷99號B1,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺北市,2022-02-24
PX Mart,Supermarket,南港中研,08:00-22:00,臺北市南港區研究院路2段61巷15號1樓、B1,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺北市,2022-02-24
PX Mart,Supermarket,中正延平,08:00-23:00,臺北市中正區延平南路189號,"農家直採,生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺北市,2022-02-24
PX Mart,Supermarket,文山景興,08:00-23:00,臺北市文山區景興路191號B1,"生鮮蔬果,全聯阪急麵包,COFFEE",臺北市,2022-02-24
PX Mart,Supermarket,北投明德,08:00-23:00,臺北市北投區懷德街3-10號,"生鮮蔬果,COFFEE",臺北市,2022-02-24
PX Mart,Supermarket,中山林森,08:30-23:30,臺北市中山區林森北路561號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺北市,2022-02-24
PX Mart,Supermarket,內湖成功,07:30-22:30,臺北市內湖區大湖山莊街148號,"生鮮蔬果,全聯阪急麵包",臺北市,2022-02-24
PX Mart,Supermarket,大安芳和,07:30-22:30,臺北市大安區樂業街87號1樓、B1,"生鮮蔬果,全聯阪急麵包,COFFEE",臺北市,2022-02-24
PX Mart,Supermarket,士林忠誠,08:00-23:00,臺北市士林區忠誠路1段177號1樓,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺北市,2022-02-24
PX Mart,Supermarket,北市興安二,08:00-23:00,臺北市松山區民生東路3段130巷9號,"生鮮蔬果,全聯阪急麵包,COFFEE",臺北市,2022-02-24
PX Mart,Supermarket,大安永康,08:00-23:00,臺北市大安區永康街7巷6號1樓、B1,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺北市,2022-02-24
PX Mart,Supermarket,萬華萬大,08:00-23:00,臺北市萬華區萬大路406號1樓、B1,"生鮮蔬果,全聯阪急麵包,COFFEE",臺北市,2022-02-24
PX Mart,Supermarket,北投中和,07:30-22:30,臺北市北投區中和街49號1樓、B1,"生鮮蔬果,全聯阪急麵包",臺北市,2022-02-24
PX Mart,Supermarket,信義嘉興,07:30-22:30,臺北市信義區基隆路2段22號B1,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺北市,2022-02-24
PX Mart,Supermarket,大同民族西,08:00-23:00,臺北市大同區民族西路235號,"生鮮蔬果,全聯阪急麵包,停車場",臺北市,2022-02-24
PX Mart,Supermarket,萬華民和,07:30-22:00,臺北市萬華區民和街103號,"生鮮蔬果,全聯阪急麵包,COFFEE",臺北市,2022-02-24
PX Mart,Supermarket,北投復興崗,07:30-22:30,臺北市北投區中央北路2段181號,"生鮮蔬果,全聯阪急麵包,COFFEE",臺北市,2022-02-24
PX Mart,Supermarket,民生西店,08:00-23:00,臺北市大同區民生西路280號1樓,"生鮮蔬果,全聯阪急麵包",臺北市,2022-02-24
PX Mart,Supermarket,大直北安,08:00-23:00,臺北市中山區北安路588巷8號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺北市,2022-02-24
PX Mart,Supermarket,內湖民權,07:30-22:30,臺北市內湖區民權東路6段90巷18號1樓,"生鮮蔬果,全聯阪急麵包,COFFEE",臺北市,2022-02-24
PX Mart,Supermarket,萬華西藏,08:00-23:00,臺北市萬華區西藏路125巷9號,"生鮮蔬果,全聯阪急麵包,COFFEE",臺北市,2022-02-24
PX Mart,Supermarket,內湖金龍,08:00-23:00,臺北市內湖區金龍路215號,"生鮮蔬果,全聯阪急麵包,COFFEE",臺北市,2022-02-24
PX Mart,Supermarket,信義六合,08:00-23:00,臺北市信義區松仁路240巷19號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺北市,2022-02-24
PX Mart,Supermarket,南港中坡,07:30-22:30,臺北市南港區中坡南路7號,"生鮮蔬果,全聯阪急麵包,停車場",臺北市,2022-02-24
PX Mart,Supermarket,中正南昌,08:00-23:00,臺北市中正區南昌路1段51巷1號,"生鮮蔬果,全聯阪急麵包,COFFEE",臺北市,2022-02-24
PX Mart,Supermarket,士林士東,07:30-22:30,臺北市士林區士東路23號,"生鮮蔬果,全聯阪急麵包",臺北市,2022-02-24
PX Mart,Supermarket,中山朱崙,07:30-22:30,臺北市中山區龍江路15號1樓,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺北市,2022-02-24
PX Mart,Supermarket,內湖星雲,08:00-23:00,臺北市內湖區星雲街163號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺北市,2022-02-24
PX Mart,Supermarket,松花,08:00-23:00,臺北市中山區合江街137號1樓,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺北市,2022-02-24
PX Mart,Supermarket,中山南京,07:30-22:30,臺北市中山區吉林路26巷34號,"農家直採,生鮮蔬果,全聯阪急麵包,COFFEE",臺北市,2022-02-24
PX Mart,Supermarket,文山順興,08:00-23:00,臺北市文山區興隆路4段143號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺北市,2022-02-24
PX Mart,Supermarket,北市延平,07:30-22:30,臺北市士林區延平北路5段238號,"生鮮蔬果,全聯阪急麵包,COFFEE",臺北市,2022-02-24
PX Mart,Supermarket,士林大南,08:00-23:00,臺北市士林區大南路315號,"生鮮蔬果,全聯阪急麵包,COFFEE",臺北市,2022-02-24
PX Mart,Supermarket,北市和平,08:00-23:00,臺北市大安區和平東路1段63號,"農家直採,生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺北市,2022-02-24
PX Mart,Supermarket,文山萬年,08:00-23:00,臺北市文山區羅斯福路5段170巷41號,"農家直採,生鮮蔬果,全聯阪急麵包,COFFEE",臺北市,2022-02-24
PX Mart,Supermarket,北市建國,07:30-22:30,臺北市大安區建國南路2段123巷16號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺北市,2022-02-24
PX Mart,Supermarket,萬華雙園,07:00-22:00,臺北市萬華區興寧街2號,"生鮮蔬果,全聯阪急麵包,COFFEE",臺北市,2022-02-24
PX Mart,Supermarket,信義松興,07:30-22:30,臺北市信義區松隆路36號,"農家直採,生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺北市,2022-02-24
PX Mart,Supermarket,南港凌雲,08:00-23:00,臺北市南港區研究院路3段68巷9號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺北市,2022-02-24
PX Mart,Supermarket,文山永建,08:00-23:00,臺北市文山區木柵路1段177號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺北市,2022-02-24
PX Mart,Supermarket,大安延吉,08:00-23:00,臺北市大安區市民大道4段190號,"農家直採,生鮮蔬果,全聯阪急麵包,COFFEE,停車場,無印良品",臺北市,2022-02-24
